date,GrammarlyAI_global_users,GrammarlyAI_revenue_usd,GrammarlyAI_market_share_pct,DeepL_global_users,DeepL_revenue_usd,DeepL_market_share_pct,CopyAI_global_users,CopyAI_revenue_usd,CopyAI_market_share_pct,JasperAI_global_users,JasperAI_revenue_usd,JasperAI_market_share_pct,GitHubCopilot_global_users,GitHubCopilot_revenue_usd,GitHubCopilot_market_share_pct,Midjourney_global_users,Midjourney_revenue_usd,Midjourney_market_share_pct,StableDiffusion_global_users,StableDiffusion_revenue_usd,StableDiffusion_market_share_pct,ChatGPT_global_users,ChatGPT_revenue_usd,ChatGPT_market_share_pct,Claude_global_users,Claude_revenue_usd,Claude_market_share_pct,ERNIE_global_users,ERNIE_revenue_usd,ERNIE_market_share_pct,Tongyi_users,Tongyi_revenue_usd,Tongyi_market_share_pct,DeepSeek_global_users,DeepSeek_revenue_usd,DeepSeek_market_share_pct,Grok_global_users,Grok_revenue_usd,Grok_market_share_pct,Gemini_global_users,Gemini_revenue_usd,Gemini_market_share_pct,Perplexity_global_users,Perplexity_revenue_usd,Perplexity_market_share_pct,total_users
6/27/2023,276690955,5981106.16,20.5338,179892700,4026220.48,13.8224,54165262,1179433.08,4.0491,75116461,1690310.48,5.803,144243471,9236964.18,10.5705,205235010,8071474.6,15.8344,198499259,7557005.02,14.8251,122608427,2806315.74,9.6344,12713599,290423,0.9971,3768970,236408.14,1.1594,7722517,108115.24,0.5302,0,0,0,0,0,0,0,0,0,30539494,652626.76,2.2405,1456407990
6/28/2023,252722982,5789008.16,20.0315,182123023,3949588.24,13.6666,54446858,1213701.86,4.1997,79256513,1692682.48,5.8571,135653736,8757783.06,10.1014,202885060,8040423.37,15.8983,192865909,7721317.87,15.2673,138242355,2913012.54,10.0798,12555632,292542.02,1.0123,3507654,238616.32,1.1795,7821666,109503.32,0.5413,0,0,0,0,0,0,0,0,0,27519620,625745.98,2.1652,1444978268
6/29/2023,261800695,6007975.02,20.4117,183860356,4027899.08,13.6846,53654775,1182412.52,4.0172,80117345,1690081.22,5.742,137874515,9242475.9,10.4669,212941493,7876832.74,15.292,201403531,7742067.1,15.0304,135986463,3061016.76,10.3996,13186793,295379,1.0035,2806408,241475.42,1.172,8047979,112671.71,0.5469,0,0,0,0,0,0,0,0,0,29369868,657308.4,2.2332,1471695369
6/30/2023,276281733,6069798.02,20.4503,187095262,4010040.74,13.5106,55506128,1225665.02,4.1295,77650647,1713847.82,5.7743,140776576,9044235.78,10.1573,209582798,8048986.68,15.4963,194046520,7775331.48,14.9695,140011522,3102590.58,10.4532,14207664,301875.8,1.0171,2306619,252023.14,1.213,8438404,118137.66,0.5686,0,0,0,0,0,0,0,0,0,30174145,670855.32,2.2602,1484034361
7/1/2023,251927085,5894286.26,19.9988,187662998,4054280.88,13.7558,55255626,1228523.26,4.1683,71990053,1673317.9,5.6774,133499971,8940767.28,10.1117,210491259,7902244.6,15.3209,198988176,7848121.12,15.216,138584693,3089558.62,10.4826,13816482,313865.14,1.0649,4002906,255519.74,1.2385,8292373,116093.22,0.5627,196669,12830.57,0.0622,0,0,0,0,0,0,29930165,689759.4,2.3403,1473663062
7/2/2023,265961550,6039168,20.1722,183381216,4046647.38,13.5168,56349795,1188530.9,3.97,75217857,1716470.78,5.7334,141214927,8931766.74,9.9447,207726489,8083122.67,15.4283,202604213,7901563.81,15.0818,148109884,3286855.68,10.9789,13900202,314185.22,1.0495,3248570,256785.3,1.2253,8528700,119401.8,0.5698,214958,13102.35,0.0625,0,0,0,0,0,0,29627128,678659.68,2.2669,1496900378
7/3/2023,274988161,6021875.4,20.0838,182473884,3959400.94,13.2051,51147760,1192544.98,3.9773,79109179,1713050.64,5.7133,139053013,8989073.82,9.9933,200219249,8197275.98,15.6223,211858070,7870768.47,15,143867392,3320988.3,11.0759,14152246,325085.6,1.0842,3934653,257045.03,1.2247,8643796,121013.14,0.5766,154473,13379.87,0.0637,0,0,0,0,0,0,30852342,713566.18,2.3798,1499190343
7/4/2023,269648941,6046677.5,20.1437,184889420,4034416.36,13.4401,54545803,1200670.32,3.9999,74184861,1663812.88,5.5428,137211854,8731781.64,9.6963,208003266,8124760.42,15.4666,205520754,8078492.24,15.3785,140857978,3251914.38,10.8333,14930864,335366,1.1172,4811093,270120.47,1.2855,8911626,124762.76,0.5938,233947,13663.27,0.065,0,0,0,0,0,0,32827617,731633.78,2.4373,1500886224
7/5/2023,269542964,5985688.76,19.9841,165169298,3876325.62,12.9417,54251326,1203778.74,4.019,73616307,1713431.8,5.7205,127546626,8894681.7,9.8987,202502168,8058090.22,15.3732,196341006,7947282.98,15.1618,158778812,3409707.42,11.3838,15098434,326178.92,1.089,3602025,273953.93,1.3066,9140041,127960.57,0.6103,242152,13952.65,0.0665,0,0,0,0,0,0,32231994,732213.96,2.4446,1497612130
7/6/2023,265036549,5973824.36,19.7208,176383744,4045085.26,13.3536,54356054,1190970.7,3.9316,78617067,1750738.54,5.7795,131765470,9000380.16,9.904,216639218,8181764.26,15.4341,204548012,7824852.7,14.7608,164435821,3520424.64,11.6216,15815656,338143.64,1.1163,3148713,277188.6,1.3072,8943004,125202.06,0.5905,114916,14248.15,0.0672,0,0,0,0,0,0,33419716,730895.06,2.4128,1514602274
7/7/2023,266007884,5947735.34,19.4535,185299300,3991821.34,13.0562,56103923,1239054.68,4.0526,72807971,1698821.02,5.5564,143501912,9111691.32,9.934,201408330,8247583.09,15.4147,209292568,8175402.76,15.2798,166690027,3554934.94,11.6273,16152547,350265.8,1.1456,2566103,298758.92,1.3959,9434242,132079.39,0.6171,222637,14549.91,0.068,0,0,0,0,0,0,33417588,733446.76,2.3989,1528707127
7/8/2023,276677903,6020839.58,19.5317,179962663,3965736.62,12.8649,56812744,1221368.78,3.9621,75077065,1677875.02,5.4431,141181659,9037854.84,9.773,222796011,8295022.19,15.3767,201466149,8149572.52,15.1071,166619635,3777651.88,12.2548,16500533,360213.62,1.1685,3738914,294973.01,1.367,9680297,135524.16,0.6281,152695,14858.03,0.0689,0,0,0,0,0,0,35918725,756473.46,2.454,1541295511
7/9/2023,251595377,5873943.56,18.9672,185288348,4066330.58,13.1304,52966240,1191784.98,3.8483,73780380,1687285.68,5.4483,129456632,8903427.36,9.5832,227828033,8478234.42,15.6438,209565838,8317088.01,15.3464,177566775,3808399.78,12.2975,15653915,358486.08,1.1576,2441815,302128.26,1.3937,9815547,137417.66,0.6339,171157,15172.65,0.07,0,0,0,0,0,0,36351860,767972.68,2.4798,1548446876
7/10/2023,285178910,6109414.78,19.6702,170743765,3983704.78,12.8262,53890762,1187140.1,3.8222,75236290,1742086.36,5.6089,137495513,9144841.8,9.8144,204407037,8320196.19,15.3076,202284498,8078808.99,14.8634,165290571,3820229.5,12.2998,15961536,370132.64,1.1917,3448400,299413.42,1.3772,10024850,140347.9,0.6455,167085,15493.94,0.0713,0,0,0,0,0,0,34350171,776951.16,2.5015,1552958234
7/11/2023,284823596,6140661.72,19.7329,184056402,3892139.06,12.5073,55115484,1194662.48,3.839,80966232,1729367.52,5.5573,138021233,8788854.96,9.4143,198983095,8148401,14.9627,222904427,8352232.95,15.337,185181619,3981321.94,12.7939,16233761,369228.9,1.1865,3403162,311674.68,1.4308,10262597,143676.36,0.6596,282279,15822.02,0.0726,0,0,0,0,0,0,35832190,779827.18,2.506,1555943258
7/12/2023,275638174,5956702.78,19.0379,173322617,3939984.24,12.5924,54223775,1171112.18,3.7429,80635287,1702333.4,5.4407,144923646,9181718.04,9.7817,224072460,8502118,15.5275,208512707,8488557.28,15.5028,176812169,3933605.58,12.572,16895572,370032.76,1.1826,4183953,304945.07,1.3923,10102263,141431.68,0.6457,134411,16157.01,0.0738,0,0,0,0,0,0,36615162,784565.58,2.5075,1564431451
7/13/2023,282871631,6094956.84,19.1976,182727994,3926648.58,12.3679,52746548,1191500.12,3.7529,73498498,1670169.02,5.2606,131746905,8839320.18,9.2805,230945922,8599299.73,15.4775,214714549,8455771.56,15.2191,194981264,4272959.16,13.4587,16778362,383903.38,1.2092,3565975,311349.63,1.401,10603155,148444.17,0.6679,278826,16499.08,0.0742,0,0,0,0,0,0,37233118,835865.62,2.6328,1587430810
7/14/2023,281226281,6042988.68,19.0015,181859634,4037475.26,12.6954,54959330,1219496.26,3.8346,80572312,1709432.64,5.3751,128805578,8957157.96,9.3882,203928006,8323622.72,14.9558,215449457,8389037.51,15.0733,197178439,4339684.12,13.6456,18499916,396498.38,1.2467,3741682,327811.88,1.4725,10924173,152938.42,0.687,272848,16848.4,0.0757,0,0,0,0,0,0,35641723,810495.36,2.5485,1590136843
7/15/2023,282293997,6058200.08,19.0858,182884240,4015533.84,12.6506,55658284,1247808.56,3.9311,77969880,1695621.38,5.3419,138789207,9052841.88,9.5067,221248812,8294975.29,14.9329,216060716,8283785.86,14.9127,199744469,4307082.82,13.5691,18557509,391455.02,1.2332,4504850,328051.6,1.4764,10661335,149258.69,0.6718,172780,17205.08,0.0774,0,0,0,0,0,0,36817245,828595.64,2.6104,1587096981
7/16/2023,266062304,5875054.44,18.3786,170491224,3986642.2,12.4712,55037039,1194786.96,3.7376,73212378,1711838.86,5.3551,146718256,9401666.64,9.8036,205975566,8307679.38,14.8505,208810722,8373953.91,14.969,208564222,4549276.58,14.2313,18116037,405987.82,1.27,3472262,339499.48,1.5172,11110620,155548.68,0.6951,250958,17569.29,0.0785,0,0,0,0,0,0,37125352,844653.94,2.6423,1598340110
7/17/2023,267037709,6208020.16,19.0821,176738729,3989713.18,12.2635,54501902,1189062.32,3.6549,79100704,1726430.04,5.3067,131784457,9010180.02,9.2318,230151516,8524865.83,14.9735,233197488,8719182.36,15.3148,213232171,4566203.64,14.0355,18440775,404096.64,1.2421,4896288,332045.55,1.4581,11293453,158108.34,0.6943,289676,17941.18,0.0788,0,0,0,0,0,0,37244134,866669.3,2.664,1626659027
7/18/2023,266155502,5890844.94,18.1645,192498054,4107078.08,12.6642,55698073,1182151.62,3.6452,71977388,1693187.14,5.221,140435065,9070480.68,9.323,227076861,8630925.31,15.2077,217669233,8628515.77,15.2035,209758611,4645076.52,14.3231,19344856,416814.42,1.2853,5700236,347912.49,1.5326,11516163,161226.28,0.7102,209351,18320.93,0.0807,0,0,0,0,0,0,38837608,855893.28,2.6392,1621529559
7/19/2023,282151814,6071311.18,18.5644,168688010,3905183.26,11.941,52302044,1205957.5,3.6875,71794395,1670040.92,5.1065,140459702,9130090.5,9.3058,224909045,8790656.6,15.3597,204755976,8404942.42,14.6857,208789513,4888848.34,14.9488,20692173,436109.78,1.3335,5136305,352275.81,1.5388,11734437,164282.12,0.7176,151526,18708.7,0.0817,0,0,0,0,0,0,41812884,892444.82,2.7289,1635199125
7/20/2023,263045474,6055874.04,18.5628,170383860,3963766.84,12.15,53713777,1185410.08,3.6336,77260596,1692687.42,5.1885,136271768,9047042.46,9.2438,223087064,8388251.94,14.6927,211270777,8606223.15,15.0745,220730695,4900461,15.0212,18965227,428341.96,1.313,3029862,359130.87,1.5726,12017775,168248.85,0.7368,206913,19104.65,0.0837,0,0,0,0,0,0,39018682,889639.76,2.727,1631184125
7/21/2023,271751059,5916223.54,17.937,172233920,4012753.3,12.166,52225722,1213894.36,3.6803,76805136,1719214.32,5.2124,139134413,8872519.26,8.9667,231407663,8731520.91,15.1271,232264349,8797973.66,15.2423,219181110,4974133.56,15.0807,20203914,450552.2,1.366,5263678,376161.25,1.6292,12232274,171251.84,0.7417,233550,19508.97,0.0845,0,0,0,0,0,0,41778169,912362.24,2.7661,1649169132
7/22/2023,262442822,5947852.04,17.8733,173140031,4055725.74,12.1875,50583023,1184873.68,3.5606,80097936,1745791.04,5.2461,138540235,8939703.36,8.9546,227348879,8732290.14,14.9946,230427265,8671402.29,14.8901,235729836,5236532.58,15.7358,20599733,449129.8,1.3496,5325407,377442.02,1.6203,12660779,177250.91,0.7609,348657,19921.8,0.0855,0,0,0,0,0,0,41384634,912135.94,2.741,1663889361
7/23/2023,284085186,6018039.1,18.0295,165694760,3892733.16,11.6623,53762404,1214122.7,3.6374,78192581,1687197.42,5.0547,140450266,9010257.06,8.998,223249486,8602354.25,14.7268,228139734,8801038.82,15.067,238676557,5374432.32,16.1013,20875277,448329.28,1.3432,4176183,382513.49,1.6371,12800200,179202.8,0.767,330630,20343.36,0.0871,0,0,0,0,0,0,44302797,964190.84,2.8886,1668938683
7/24/2023,265960388,6062768.36,18.0914,168747014,3880476.02,11.5794,53737910,1201592.48,3.5856,77754424,1668186.48,4.9779,134139768,8783036.28,8.7362,238619491,8820808.01,15.0408,218892581,8813971.11,15.0292,252738865,5478815.76,16.3489,19927726,459438.12,1.371,6704585,383325.31,1.6341,12739751,178356.51,0.7603,299366,20773.8,0.0886,0,0,0,0,0,0,41791524,923804.42,2.7566,1675592825
7/25/2023,272472444,6093846.28,17.952,186150393,4035895.86,11.8894,54073117,1205982.78,3.5527,80520619,1710860.24,5.0401,142289591,9064338.6,8.9009,219474027,8708799.58,14.6602,226620695,9020033.44,15.1842,257196769,5458873.98,16.0814,19941960,461408.96,1.3593,5475543,403198.12,1.6968,13349072,186887.01,0.7865,298452,21213.33,0.0893,0,0,0,0,0,0,44892341,952898.62,2.8072,1697262908
7/26/2023,272545704,6102426.02,17.7665,175808077,4010488.68,11.6761,56566513,1202690.04,3.5015,76875248,1661604.72,4.8376,127333727,8887156.98,8.6246,224832507,8924829.9,14.8478,227778194,8940749.44,14.8743,278371269,5866156.12,17.0786,21077723,480513.48,1.399,5489835,402613.22,1.6745,13331869,186646.17,0.7763,207816,21662.13,0.0901,0,0,0,0,0,0,45874216,980016.12,2.8532,1717396417
7/27/2023,251985175,5903600.48,17.3203,171626179,4012836.66,11.7731,52412628,1197715.72,3.5139,75580374,1659767.56,4.8695,132027276,9139410,8.9379,220985267,8701458.85,14.5879,221211535,9038157.56,15.1523,261700287,5756176.24,16.8877,20695245,486394.56,1.427,4207337,418123.96,1.7524,14079456,197112.38,0.8261,319045,22120.39,0.0927,0,0,0,0,0,0,45415626,974533,2.8591,1704246375
7/28/2023,266564450,6083515.72,17.7398,169748270,3951322.84,11.5222,54131370,1217469.52,3.5502,72460142,1650920.64,4.8141,140809130,8922392.88,8.6727,232095105,8631944.09,14.3835,232987910,9043592.64,15.0694,254994876,5913900.28,17.2452,23136096,493270,1.4384,3237791,404493.96,1.685,14160470,198246.58,0.8258,337305,22588.31,0.0941,0,0,0,0,0,0,46129994,1014940.12,2.9596,1714655186
7/29/2023,257104567,5948976.76,17.263,185660267,3946200.96,11.4512,57328174,1208379.42,3.5065,78107237,1691308.88,4.9079,143056320,9111108.24,8.813,226396594,8811476.03,14.6111,247184185,9109578.62,15.1055,280207549,5981186.86,17.3564,23568571,508328.84,1.4751,3264268,419270.11,1.7381,14070513,196987.18,0.8166,311368,23066.11,0.0956,0,0,0,0,0,0,42251601,985556.04,2.8599,1723044782
7/30/2023,266341793,6089015.86,17.4643,175574968,4062062.76,11.6507,52354702,1171023.32,3.3587,72310295,1642104.54,4.7098,138069964,9059051.4,8.661,216911766,8912002.61,14.6063,241384948,9054715.64,14.8402,286253688,6140041.84,17.6107,22378918,517828.36,1.4852,3380780,432918.86,1.7738,14389266,201449.72,0.8254,380101,23553.98,0.0965,0,0,0,0,0,0,46236900,1017141.16,2.9173,1743274358
7/31/2023,277366721,5984107.68,17.2008,179401163,4015039.94,11.5409,50459266,1178298.78,3.3869,74590468,1713982.8,4.9267,133868625,9078326.22,8.6983,226649331,8735999.86,14.3491,229901089,8955385.5,14.7094,285900698,6197225.76,17.8134,24828398,535911.44,1.5404,7531727,443443.94,1.8209,14690704,205669.86,0.8445,367784,24052.13,0.0988,0,0,0,0,0,0,50034958,1067939.38,3.0697,1739482159
8/1/2023,259498813,5959664.62,16.9377,181895471,4018291.78,11.4202,53434752,1196400.66,3.4002,73959703,1702107.46,4.8375,140892371,9047912.82,8.5716,217712389,8819549.48,14.3232,220935176,9043755.74,14.6873,301362835,6535649.68,18.5747,23928723,519670.86,1.4769,6389686,446893.4,1.8144,14822192,207510.69,0.8425,442244,24772.06,0.1006,0,0,0,0,0,0,48401010,1060200.72,3.0131,1759290567
8/2/2023,278078029,6001554.18,16.9157,174421776,3978957.02,11.2149,53650394,1182236.66,3.3322,74810659,1717494.02,4.8408,141036003,8913806.46,8.3747,243831227,9236419.85,14.8762,234645049,9045081.05,14.568,290627846,6557933.3,18.4838,24932702,550570.44,1.5518,4356041,462044.88,1.8604,15529838,217417.73,0.8754,278689,24587.44,0.099,0,0,0,0,0,0,48634164,1066903.66,3.0071,1773963792
8/3/2023,270041920,5934918.98,16.6174,175253590,3914426.22,10.9601,56759559,1208418.72,3.3835,80107980,1719787.26,4.8153,142100078,9260441.28,8.6429,231797757,8867060.2,14.187,245578647,9298523.68,14.8773,309783186,6800288.74,19.0404,23554479,552963.56,1.5483,4281402,482002.35,1.928,15796112,221145.57,0.8846,222204,25074.92,0.1003,0,0,0,0,0,0,48229452,1076832.72,3.0151,1785755097
8/4/2023,259700559,5879252.08,16.3596,182269337,3987083.74,11.0945,53569434,1197780.62,3.333,76600149,1715778.28,4.7743,127361849,8966844.72,8.3171,229634641,9015002.61,14.3344,245210525,9507083.67,15.1168,303065691,6863061.52,19.0972,25887981,564947.9,1.572,5613298,482954.78,1.9198,15950052,223300.73,0.8877,277562,26748.9,0.1063,0,0,0,0,0,0,51989636,1109493.1,3.0873,1796877197
8/5/2023,273486271,5975176.02,16.4668,178672492,3991866.34,11.0011,55514758,1215514.38,3.3498,76340798,1689329.36,4.6556,133725436,9141426.24,8.3975,232188113,9003300.29,14.1782,240332816,9363251.45,14.7451,326870294,7144516.76,19.6893,24446803,567352.28,1.5635,4680661,484843.23,1.9088,16266150,227726.1,0.8965,444164,26397.88,0.1039,0,0,0,0,0,0,50612653,1104472.36,3.0438,1814310472
8/6/2023,260866688,6083790.82,16.788,179444937,3910375.96,10.7905,52013987,1187460.12,3.2767,76199416,1732163.88,4.7798,128552039,8742724.26,8.0417,240410123,9098059.64,14.3461,245207113,9079466.2,14.3168,311702600,7220720.66,19.9253,26866270,589799.52,1.6275,5895071,486286.58,1.917,16586409,232209.73,0.9154,290620,27113.72,0.1069,0,0,0,0,0,0,48810517,1148129.96,3.1682,1811949857
8/7/2023,278522724,6042773.66,16.3646,179591718,4036174.12,10.9305,52809382,1184419.94,3.2076,79290075,1738693.42,4.7086,135099312,8954590.74,8.0834,224308676,9043250.51,13.9944,241368054,9555360.47,14.7869,353179168,7481376.5,20.2605,27236279,598012.56,1.6195,6387122,503949.47,1.9497,16177124,226479.74,0.8762,429885,27542.69,0.1066,0,0,0,0,0,0,53321414,1149027.14,3.1117,1846296781
8/8/2023,274703822,6010447.42,16.1982,179117184,4063494.7,10.9512,54817311,1214658.06,3.2735,74246689,1667728.86,4.4945,129723710,8952592.32,8.0424,238291478,9248827.91,14.2432,249183024,9359086.98,14.413,359349699,7705114.12,20.7654,27474856,589826.22,1.5896,7706013,513034.89,1.9752,17180820,240531.48,0.926,357593,27796.09,0.107,0,0,0,0,0,0,50407822,1120822.02,3.0206,1855280757
8/9/2023,260083935,5930119.02,15.8052,187962477,3958593.08,10.5506,55649818,1231455.44,3.2821,74169322,1704039.2,4.5417,129976297,9164840.22,8.1422,244938958,9248986.22,14.0862,233964638,9463981.28,14.4136,363522991,8046562.7,21.4461,25912607,600527.56,1.6006,8507644,519561.18,1.9782,17300912,242212.77,0.9222,265217,29021.34,0.1105,0,0,0,0,0,0,55193305,1170904.12,3.1207,1875998985
8/10/2023,272955168,5939955.74,15.8499,181644298,4051541.14,10.811,50353917,1179881.22,3.1483,74601408,1723628.26,4.5993,132728898,8893876.44,7.9107,236777573,9170975.66,13.9837,248657911,9490701.75,14.4712,376300257,7958104.96,21.2351,26803576,603579.98,1.6106,9159067,550383.93,2.098,18105926,253482.96,0.9663,470340,29414.57,0.1121,0,0,0,0,0,0,51715907,1200645.32,3.2038,1873808993
8/11/2023,284436547,6008235.76,16.0033,173224648,3948877.36,10.5181,58993532,1242819.9,3.3103,70993190,1668252.54,4.4435,125300028,8770418.46,7.7869,232843911,9156709.35,13.9368,235945151,9578250.05,14.5784,356120893,7988199.6,21.2771,28768902,635728.38,1.6933,6423200,549283.71,2.0901,18335000,256690,0.9767,504562,31207.44,0.1187,0,0,0,0,0,0,55124873,1226438.96,3.2667,1877184474
8/12/2023,293043917,6226780.24,16.4097,171100164,3986827.98,10.5066,55110543,1216455.56,3.2058,77074320,1704923.78,4.4931,133988188,8966147.16,7.8763,241799286,8962933.32,13.4974,236325104,9495082.38,14.2987,362123709,8185407.04,21.5713,27438225,638346.42,1.6823,5925942,563947.13,2.1231,18748709,262481.93,0.9882,445622,31081.46,0.117,0,0,0,0,0,0,58195801,1225878.68,3.2306,1897289399
8/13/2023,263747696,5934041.8,15.57,179734606,3981197.06,10.446,52507688,1232434.28,3.2337,73323486,1702095.32,4.466,136782580,9023151.06,7.8918,236772672,9165533.65,13.7422,238386479,9712300.68,14.562,379137307,8341952.02,21.888,28697234,647272.38,1.6983,9963799,565157.04,2.1184,19041541,266581.57,0.9992,478413,31131.87,0.1167,0,0,0,0,0,0,58457371,1245313.04,3.2675,1905601447
8/14/2023,252521210,5938894.68,15.6169,171771108,3914165.16,10.2927,50838629,1180132.54,3.1033,76453994,1704358.74,4.4818,137754110,9189101.76,8.0546,224514791,8978874.38,13.4919,258200773,9579991.79,14.3952,362379016,8497850.52,22.346,30125284,659863.56,1.7352,7329685,563737.2,2.1177,18894932,264529.05,0.9937,476401,32758.98,0.1231,0,0,0,0,0,0,55352150,1235154.84,3.248,1901427819
8/15/2023,273309546,5950968.66,15.3853,186670656,3967209.24,10.2566,51693110,1214635.06,3.1402,72014948,1682657.36,4.3502,138648280,8882926.68,7.6551,230749498,9434135.1,13.9374,244876539,9765375.52,14.4268,379215235,8766507.14,22.6644,30306367,650466.84,1.6817,8178388,592451.52,2.1881,19624537,274743.52,1.0147,502345,32357.53,0.1195,0,0,0,0,0,0,54325794,1229931.3,3.1798,1933978759
8/16/2023,271621747,5969660.46,15.3974,172858823,3998489.52,10.3132,52196490,1187012.24,3.0616,77533259,1687387.38,4.3522,140366372,9143192.1,7.8609,234718015,9246299.55,13.6279,247520567,9287854.21,13.6891,417774978,9046632.16,23.3338,30218322,676882.5,1.7459,5680569,597355.15,2.2011,20030215,280423.01,1.0333,288999,34224.25,0.1261,0,0,0,0,0,0,58433296,1262939.5,3.2575,1938527002
8/17/2023,268097137,5979704.28,15.2942,186261711,4053881.3,10.3686,52505376,1211013.78,3.0974,75120622,1655554.76,4.2344,135459283,8984630.22,7.66,228229317,9286711.28,13.5729,254119011,9655771.83,14.1123,406470635,9064475.18,23.1841,29150406,679490.62,1.7379,8302136,605107.82,2.211,20590346,288264.84,1.0533,331259,33743.67,0.1233,0,0,0,0,0,0,56003990,1310038.3,3.3507,1954888146
8/18/2023,278766400,5923662.2,15.0182,175907951,3963785.44,10.0494,53794646,1218399.44,3.089,79281036,1752378.64,4.4428,140244443,9018982.38,7.6219,243900087,9174881.24,13.292,246115621,9740970.68,14.1121,433827527,9442112.68,23.9385,30221470,707258.64,1.7931,8753896,604750.85,2.1903,20349070,284886.98,1.0318,502340,34972.6,0.1267,0,0,0,0,0,0,56166696,1299344.46,3.2942,1972159962
8/19/2023,279439107,5885745.54,14.8217,176780293,4037633.3,10.1677,53817653,1219707.48,3.0715,77622047,1669394.9,4.2039,139828004,9099567.36,7.6383,235443180,9266059.32,13.3338,253696943,9866297.67,14.1975,414664718,9502103.78,23.9285,31282706,729782.66,1.8378,6394375,619258.51,2.2278,21207711,296907.95,1.0681,442703,37009.6,0.1331,0,0,0,0,0,0,58584549,1338368.6,3.3703,1985519045
8/20/2023,272492074,6221479.68,15.5086,187913707,4092676.5,10.202,52867537,1189619.1,2.9654,74827023,1691620.84,4.2168,133612529,8842437.42,7.3473,236083682,9011970.1,12.8369,245161611,9946182.3,14.1676,453865062,9696011.22,24.1698,33848529,716605.08,1.7863,8226510,640692.92,2.2816,21949380,307291.32,1.0943,538963,36962.55,0.1316,0,0,0,0,0,0,58028438,1320510.34,3.2917,2005814934
8/21/2023,278486479,6134380.6,15.093,183955137,4014491.04,9.8772,53412141,1216628.42,2.9934,78572329,1703711.6,4.1918,129301385,9084086.7,7.4501,229031738,9374978.27,13.1806,269312091,9972701.24,14.021,444514923,9976340.22,24.5457,31276059,720907.86,1.7737,6479149,663320.25,2.3315,21726324,304168.54,1.0691,354910,37445,0.1316,0,0,0,0,0,0,62064687,1357976.86,3.3412,2032195103
8/22/2023,268103638,5977385.56,14.6825,178652516,3995454.94,9.8142,54411984,1205199.32,2.9604,77044030,1720602.4,4.2264,143194395,9135438.18,7.4799,229581303,9095741.94,12.767,266558814,9963691.54,13.9853,445790096,10300238.06,25.3009,34669834,746166.2,1.8328,8561685,664578.77,2.332,22443456,314208.38,1.1026,330010,37959.35,0.1332,0,0,0,0,0,0,63132404,1377173.06,3.3828,2035548272
